,tracks,track_id,genre_top,genre_top_cat
85076,7,126217,Instrumental,4
85077,7,126218,Instrumental,4
85078,7,126219,Instrumental,4
85079,7,126220,Instrumental,4
85080,8,126221,Experimental,1
85082,8,126223,Experimental,1
85083,8,126224,Experimental,1
85084,8,126225,Experimental,1
85085,8,126226,Experimental,1
85086,8,126227,Experimental,1
85088,6,126229,Instrumental,4
85089,6,126230,Instrumental,4
85090,6,126231,Instrumental,4
85091,6,126232,Instrumental,4
85092,6,126233,Instrumental,4
85093,6,126234,Instrumental,4
85098,4,126240,Instrumental,4
85099,4,126241,Instrumental,4
85100,4,126242,Instrumental,4
85101,4,126243,Instrumental,4
85108,16,126276,Instrumental,4
85109,16,126283,Instrumental,4
85110,16,126289,Instrumental,4
85111,16,126290,Instrumental,4
85112,16,126291,Instrumental,4
85113,17,126292,Electronic,0
85114,17,126294,Rock,7
85115,17,126295,Rock,7
85117,17,126297,Rock,7
85119,17,126300,Rock,7
85121,12,126316,Instrumental,4
85122,12,126317,Instrumental,4
85123,12,126318,Instrumental,4
85124,12,126319,Instrumental,4
85125,12,126320,Instrumental,4
85126,12,126321,Instrumental,4
85157,10,126354,Pop,6
85160,10,126357,Pop,6
85165,10,126362,Pop,6
85194,10,126398,Pop,6
85196,10,126400,Pop,6
85197,10,126401,Pop,6
85198,10,126402,Pop,6
85199,10,126403,Pop,6
85200,10,126404,Pop,6
85201,10,126405,Pop,6
85202,10,126406,Pop,6
85203,10,126407,Pop,6
85204,6,126408,Instrumental,4
85205,6,126409,Instrumental,4
85206,6,126410,Instrumental,4
85207,6,126411,Instrumental,4
85208,6,126412,Instrumental,4
85209,6,126413,Instrumental,4
85210,4,126414,Instrumental,4
85211,4,126415,Instrumental,4
85212,4,126416,Instrumental,4
85213,4,126417,Instrumental,4
85221,7,126425,Pop,6
85222,7,126426,Pop,6
85223,7,126427,Pop,6
85224,7,126428,Pop,6
85225,7,126429,Pop,6
85226,7,126430,Pop,6
85227,7,126431,Pop,6
85238,9,126455,Folk,2
85262,10,126489,Folk,2
85263,10,126490,Folk,2
85264,10,126491,Folk,2
85266,19,126505,Experimental,1
85267,19,126506,Experimental,1
85268,19,126507,Experimental,1
85269,19,126508,Experimental,1
85271,19,126510,Experimental,1
85273,19,126512,Experimental,1
85277,19,126516,Experimental,1
85280,19,126519,Experimental,1
85281,19,126520,Experimental,1
85282,19,126521,Experimental,1
85283,19,126522,Experimental,1
85296,10,126550,Experimental,1
85302,10,126557,Experimental,1
85304,10,126559,Experimental,1
85327,6,126584,Instrumental,4
85328,6,126585,Instrumental,4
85329,6,126586,Instrumental,4
85330,6,126587,Instrumental,4
85331,6,126588,Instrumental,4
85332,6,126589,Instrumental,4
85341,10,126598,Rock,7
85342,9,126600,Experimental,1
85343,9,126601,Experimental,1
85344,9,126602,Experimental,1
85345,9,126603,Experimental,1
85347,9,126605,Experimental,1
85348,9,126606,Experimental,1
85349,9,126607,Experimental,1
85350,9,126608,Experimental,1
85378,2,126646,Instrumental,4
85394,11,126666,Rock,7
85395,11,126667,Rock,7
85396,11,126668,Rock,7
85397,11,126669,Rock,7
85398,11,126670,Rock,7
85399,11,126671,Rock,7
85400,11,126672,Rock,7
85401,11,126673,Rock,7
85402,11,126674,Rock,7
85403,11,126675,Rock,7
85404,11,126676,Rock,7
85429,5,126716,Instrumental,4
85430,5,126717,Instrumental,4
85431,5,126718,Instrumental,4
85432,5,126719,Instrumental,4
85433,5,126720,Instrumental,4
85438,16,126743,Folk,2
85441,16,126746,Folk,2
85442,16,126747,Folk,2
85443,16,126748,Folk,2
85444,16,126749,Folk,2
85458,1,126773,Electronic,0
85463,8,126778,Folk,2
85466,8,126781,Folk,2
85467,8,126782,Folk,2
85471,5,126786,Folk,2
85474,5,126789,Folk,2
85475,5,126790,Folk,2
85515,11,126882,Instrumental,4
85516,11,126883,Instrumental,4
85517,11,126884,Instrumental,4
85518,11,126885,Instrumental,4
85519,11,126886,Instrumental,4
85520,11,126887,Instrumental,4
85532,12,126899,Electronic,0
85533,12,126900,Electronic,0
85576,1,126944,Rock,7
85604,5,126979,Folk,2
85658,10,127036,Instrumental,4
85659,10,127037,Instrumental,4
85674,5,127062,Folk,2
85678,5,127066,Folk,2
85749,3,127155,Experimental,1
85753,4,127159,Electronic,0
85772,10,127180,Pop,6
85773,10,127181,Pop,6
85774,10,127182,Pop,6
85775,10,127183,Pop,6
85776,10,127184,Pop,6
85777,10,127185,Pop,6
85778,10,127186,Pop,6
85779,10,127187,Pop,6
85780,10,127188,Pop,6
85781,10,127189,Pop,6
85782,5,127190,Folk,2
85783,5,127191,Folk,2
85784,5,127192,Folk,2
85785,5,127193,Folk,2
85786,5,127194,Folk,2
85795,4,127203,Pop,6
85796,4,127204,Pop,6
85797,4,127205,Pop,6
85798,4,127206,Pop,6
85799,6,127207,Instrumental,4
85800,6,127208,Instrumental,4
85801,6,127209,Instrumental,4
85802,6,127210,Instrumental,4
85803,6,127211,Instrumental,4
85804,6,127212,Instrumental,4
85851,19,127263,Electronic,0
85853,3,127265,Folk,2
85854,3,127266,Folk,2
85855,3,127267,Folk,2
85856,9,127268,Pop,6
85857,9,127269,Pop,6
85859,9,127271,Pop,6
85861,9,127273,Pop,6
85862,9,127274,Pop,6
85863,9,127275,Pop,6
85864,9,127276,Pop,6
85865,14,127277,Pop,6
85866,14,127278,Pop,6
85867,14,127279,Pop,6
85868,14,127280,Pop,6
85869,14,127281,Pop,6
85873,14,127285,Pop,6
85874,14,127286,Pop,6
85875,14,127287,Pop,6
85876,14,127288,Pop,6
85877,14,127289,Pop,6
85878,14,127290,Pop,6
85882,10,127294,Pop,6
85883,10,127295,Pop,6
85884,10,127296,Pop,6
85885,10,127297,Pop,6
85886,10,127298,Pop,6
85887,10,127299,Pop,6
85888,10,127300,Pop,6
85889,10,127301,Pop,6
85890,10,127302,Pop,6
85891,10,127303,Pop,6
85915,5,127330,Rock,7
85916,1,127331,Instrumental,4
85924,8,127339,Rock,7
85928,8,127343,Electronic,0
85934,8,127349,Electronic,0
85935,8,127350,Electronic,0
85936,2,127356,International,5
85937,2,127357,International,5
85938,3,127358,International,5
85939,3,127359,International,5
85940,3,127360,International,5
85981,10,127402,Experimental,1
86001,10,127422,Experimental,1
86047,12,127469,Experimental,1
86062,5,127484,Experimental,1
86071,6,127494,Instrumental,4
86072,6,127495,Instrumental,4
86073,6,127496,Instrumental,4
86074,6,127497,Instrumental,4
86075,6,127498,Instrumental,4
86076,6,127499,Instrumental,4
86080,2,127519,Instrumental,4
86081,2,127520,Instrumental,4
86093,14,127532,Experimental,1
86102,14,127541,Experimental,1
86103,14,127542,Experimental,1
86120,16,127559,Rock,7
86133,16,127620,Pop,6
86136,16,127623,Pop,6
86161,16,127648,Instrumental,4
86162,16,127660,Instrumental,4
86163,16,127661,Instrumental,4
86164,16,127662,Instrumental,4
86165,16,127663,Instrumental,4
86209,11,127720,Rock,7
86211,5,127722,Folk,2
86215,5,127726,Folk,2
86272,11,127798,Experimental,1
86277,10,127804,Electronic,0
86279,10,127806,Electronic,0
86323,7,127865,International,5
86324,7,127866,International,5
86325,7,127867,International,5
86326,7,127868,International,5
86327,7,127869,International,5
86328,7,127870,International,5
86329,7,127871,International,5
86336,1,127878,Experimental,1
86365,8,127908,Pop,6
86366,8,127909,Pop,6
86367,8,127910,Pop,6
86368,8,127911,Pop,6
86369,8,127912,Pop,6
86370,8,127913,Pop,6
86371,8,127914,Pop,6
86372,8,127915,Pop,6
86373,5,127916,Folk,2
86393,11,127936,Electronic,0
86423,21,127996,Instrumental,4
86621,12,128441,Hip-Hop,3
86623,12,128443,Hip-Hop,3
86627,12,128448,Rock,7
86648,5,128469,Instrumental,4
86649,5,128470,Instrumental,4
86650,5,128471,Instrumental,4
86651,5,128472,Instrumental,4
86652,5,128473,Instrumental,4
86655,12,128476,Pop,6
86656,12,128477,Pop,6
86660,12,128482,Pop,6
86662,12,128484,Pop,6
86665,20,128494,Hip-Hop,3
86671,20,128500,Folk,2
86675,20,128504,Rock,7
86789,6,128619,Instrumental,4
86833,4,128666,Hip-Hop,3
86835,4,128668,Hip-Hop,3
86855,1,128699,Rock,7
86862,9,128709,Rock,7
86863,9,128710,Rock,7
86864,9,128711,Rock,7
86904,11,128758,Electronic,0
86905,11,128759,Electronic,0
86906,11,128760,Electronic,0
86939,4,128799,Experimental,1
86951,5,128811,Instrumental,4
86952,5,128812,Instrumental,4
86953,5,128813,Instrumental,4
86954,5,128814,Instrumental,4
86955,5,128815,Instrumental,4
86956,1,128816,Instrumental,4
86965,5,128825,Experimental,1
86967,5,128827,Experimental,1
86968,5,128828,Experimental,1
86975,11,128835,Experimental,1
86985,11,128845,Experimental,1
86986,6,128878,Experimental,1
86987,6,128879,Experimental,1
86988,6,128880,Experimental,1
86989,6,128881,Experimental,1
86990,6,128882,Experimental,1
86992,5,128885,Instrumental,4
86993,5,128886,Instrumental,4
86994,5,128887,Instrumental,4
86995,5,128888,Instrumental,4
87033,11,128927,Hip-Hop,3
87097,6,128992,Experimental,1
87133,6,129039,Instrumental,4
87134,6,129040,Instrumental,4
87135,6,129042,Instrumental,4
87136,6,129043,Instrumental,4
87137,6,129044,Instrumental,4
87139,4,129046,Rock,7
87140,9,129048,Pop,6
87141,9,129049,Pop,6
87143,9,129051,Pop,6
87144,9,129052,Pop,6
87145,9,129053,Pop,6
87146,9,129054,Pop,6
87147,9,129055,Pop,6
87148,9,129056,Pop,6
87180,11,129088,Rock,7
87181,11,129089,Rock,7
87182,11,129090,Rock,7
87183,11,129091,Rock,7
87184,11,129092,Rock,7
87185,11,129093,Rock,7
87186,11,129094,Rock,7
87187,11,129095,Rock,7
87188,11,129096,Rock,7
87189,11,129097,Rock,7
87190,11,129098,Rock,7
87272,7,129184,Instrumental,4
87273,7,129185,Instrumental,4
87274,7,129186,Instrumental,4
87275,7,129187,Instrumental,4
87276,7,129188,Instrumental,4
87277,7,129189,Instrumental,4
87278,7,129190,Instrumental,4
87350,9,129268,Rock,7
87397,14,129362,Pop,6
87407,14,129372,Pop,6
87409,14,129374,Pop,6
87410,14,129375,Pop,6
87426,3,129391,Pop,6
87427,3,129392,Pop,6
87428,3,129393,Pop,6
87430,4,129395,International,5
87431,4,129396,International,5
87432,4,129397,International,5
87433,4,129398,International,5
87434,15,129399,Rock,7
87435,8,129400,International,5
87436,8,129401,International,5
87437,8,129402,International,5
87438,8,129403,International,5
87439,8,129404,International,5
87440,8,129405,International,5
87441,8,129406,International,5
87442,8,129407,International,5
87460,9,129439,Folk,2
87463,9,129442,Folk,2
87465,9,129444,Folk,2
87588,39,129620,Experimental,1
87589,39,129622,Experimental,1
87590,39,129624,Experimental,1
87636,4,129674,Hip-Hop,3
87637,4,129675,Hip-Hop,3
87645,13,129683,Folk,2
87656,13,129694,Folk,2
87657,13,129695,Folk,2
87658,13,129696,Folk,2
87698,11,129742,Electronic,0
87725,8,129806,Hip-Hop,3
87726,8,129807,Hip-Hop,3
87727,8,129808,Hip-Hop,3
87735,2,129816,International,5
87789,16,129874,International,5
87790,16,129875,International,5
87791,16,129876,International,5
87794,16,129879,International,5
87795,16,129880,International,5
87797,16,129882,International,5
87798,16,129883,International,5
87799,16,129884,International,5
87800,16,129885,International,5
87801,16,129886,International,5
87802,16,129887,International,5
87803,16,129889,International,5
87806,20,129904,Hip-Hop,3
87812,20,129910,Hip-Hop,3
87816,20,129914,Hip-Hop,3
87817,20,129915,Hip-Hop,3
87820,20,129918,Hip-Hop,3
87821,20,129919,Hip-Hop,3
87822,20,129920,Hip-Hop,3
87824,6,129922,International,5
87825,6,129923,International,5
87826,6,129924,International,5
87827,6,129925,International,5
87828,6,129926,International,5
87829,6,129927,International,5
87852,12,129962,Rock,7
87856,12,129968,Rock,7
87857,12,129969,Rock,7
87858,12,129970,Rock,7
87860,12,129972,Rock,7
87861,12,129973,Rock,7
87885,10,129997,Rock,7
87897,6,130016,Rock,7
87932,7,130084,Rock,7
87963,9,130129,Electronic,0
87964,9,130130,Electronic,0
87965,9,130131,Electronic,0
87966,9,130132,Electronic,0
87967,9,130133,Electronic,0
87968,9,130134,Electronic,0
87969,9,130135,Electronic,0
87970,9,130136,Electronic,0
87971,9,130137,Electronic,0
87999,16,130168,Hip-Hop,3
88001,16,130170,Hip-Hop,3
88049,1,130218,Hip-Hop,3
88095,1,130265,Pop,6
88154,11,130347,Folk,2
88156,11,130349,Folk,2
88172,6,130367,Pop,6
88173,6,130368,Pop,6
88174,6,130369,Pop,6
88175,6,130370,Pop,6
88176,6,130371,Pop,6
88177,6,130372,Pop,6
88233,42,130440,Hip-Hop,3
88247,42,130454,Hip-Hop,3
88249,42,130456,Hip-Hop,3
88408,15,130650,Hip-Hop,3
88424,8,130667,Folk,2
88425,2,130682,Rock,7
88426,1,130683,Rock,7
88432,23,130689,Rock,7
88434,23,130691,Rock,7
88435,23,130692,Rock,7
88436,23,130693,Rock,7
88444,19,130702,Hip-Hop,3
88451,6,130709,Hip-Hop,3
88452,6,130710,Hip-Hop,3
88453,6,130711,Hip-Hop,3
88493,2,130752,Instrumental,4
88494,4,130758,Folk,2
88643,30,130920,Electronic,0
88644,30,130921,Electronic,0
88645,30,130922,Electronic,0
88646,30,130923,Electronic,0
88649,4,130927,Instrumental,4
88651,6,130929,Instrumental,4
88652,6,130930,Instrumental,4
88653,6,130931,Instrumental,4
88654,6,130932,Instrumental,4
88655,6,130933,Instrumental,4
88656,6,130934,Instrumental,4
88659,8,130937,Folk,2
88662,8,130940,Folk,2
88666,8,130944,Folk,2
88667,11,130945,Folk,2
88670,11,130948,Folk,2
88672,11,130950,Folk,2
88673,11,130951,Folk,2
88674,11,130952,Folk,2
88675,11,130953,Folk,2
88676,11,130954,Folk,2
88677,11,130955,Folk,2
88678,9,130956,Folk,2
88685,9,130963,Folk,2
88686,9,130964,Folk,2
88701,1,130986,Experimental,1
88703,6,130988,Instrumental,4
88704,6,130989,Instrumental,4
88705,6,130990,Instrumental,4
88706,6,130991,Instrumental,4
88707,6,130992,Instrumental,4
88708,6,130993,Instrumental,4
88727,12,131016,Hip-Hop,3
88730,12,131019,Hip-Hop,3
88731,12,131020,Hip-Hop,3
88732,12,131021,Hip-Hop,3
88735,4,131024,Experimental,1
88839,21,131166,Rock,7
88927,10,131292,Rock,7
88958,5,131323,Instrumental,4
88959,5,131324,Instrumental,4
88960,5,131325,Instrumental,4
88961,5,131326,Instrumental,4
88962,5,131327,Instrumental,4
89019,6,131385,Experimental,1
89043,2,131410,Experimental,1
89055,16,131422,Hip-Hop,3
89058,16,131425,Hip-Hop,3
89059,16,131426,Hip-Hop,3
89069,19,131436,Pop,6
89072,19,131439,Pop,6
89077,19,131444,Pop,6
89079,19,131446,Pop,6
89081,19,131448,Pop,6
89082,19,131449,Pop,6
89084,19,131451,Pop,6
89085,19,131452,Pop,6
89086,19,131453,Pop,6
89087,19,131454,Pop,6
89107,1,131476,Instrumental,4
89153,6,131536,Rock,7
89157,21,131540,Experimental,1
89167,4,131552,Rock,7
89168,4,131553,Rock,7
89169,4,131554,Rock,7
89176,10,131567,Experimental,1
89218,21,131624,Experimental,1
89250,10,131656,Rock,7
89251,10,131657,Rock,7
89252,10,131658,Rock,7
89316,11,131764,Pop,6
89319,11,131767,Pop,6
89322,11,131770,Pop,6
89323,11,131771,Pop,6
89324,11,131772,Pop,6
89325,11,131773,Pop,6
89326,11,131774,Pop,6
89339,12,131787,Instrumental,4
89341,12,131789,Instrumental,4
89343,12,131791,Instrumental,4
89344,12,131792,Instrumental,4
89345,12,131794,Instrumental,4
89346,12,131795,Instrumental,4
89347,12,131796,Instrumental,4
89348,12,131797,Instrumental,4
89384,2,131837,Instrumental,4
89419,8,131897,Folk,2
89421,8,131899,Folk,2
89422,8,131900,Folk,2
89423,8,131901,Folk,2
89424,8,131902,Folk,2
89425,8,131903,Folk,2
89426,8,131904,Folk,2
89433,16,131911,Instrumental,4
89434,16,131912,Instrumental,4
89435,16,131913,Instrumental,4
89436,16,131914,Instrumental,4
89439,16,131917,Instrumental,4
89440,16,131918,Instrumental,4
89441,16,131919,Instrumental,4
89444,16,131922,Instrumental,4
89445,16,131923,Instrumental,4
89446,16,131924,Instrumental,4
89447,16,131925,Instrumental,4
89452,5,131932,International,5
89453,5,131933,International,5
89454,5,131934,International,5
89455,5,131935,International,5
89456,5,131936,International,5
89458,5,131938,International,5
89459,5,131939,International,5
89460,5,131940,International,5
89461,5,131941,International,5
89462,5,131942,International,5
89470,11,131950,International,5
89471,11,131951,International,5
89472,11,131952,International,5
89473,11,131953,International,5
89498,14,131978,Rock,7
89499,14,131979,Rock,7
89500,7,131980,Instrumental,4
89502,7,131982,Instrumental,4
89503,7,131983,Instrumental,4
89504,7,131984,Instrumental,4
89505,7,131985,Instrumental,4
89506,7,131986,Instrumental,4
89525,8,132019,Experimental,1
89546,6,132040,Folk,2
89547,6,132041,Folk,2
89548,6,132042,Folk,2
89551,6,132045,Folk,2
89612,22,132117,Hip-Hop,3
89613,22,132118,Hip-Hop,3
89617,22,132122,Pop,6
89628,19,132134,Electronic,0
89632,19,132138,Electronic,0
89633,4,132139,International,5
89634,4,132140,International,5
89635,4,132141,International,5
89636,4,132142,International,5
89665,3,132171,Rock,7
89746,5,132272,Experimental,1
89774,19,132310,Instrumental,4
89865,19,132420,Electronic,0
89869,15,132424,Experimental,1
89879,15,132434,Experimental,1
89881,15,132436,Experimental,1
89892,10,132448,Electronic,0
89893,8,132449,Folk,2
89897,8,132453,Folk,2
89898,8,132454,Folk,2
89899,8,132455,Folk,2
89900,8,132456,Folk,2
89963,22,132561,Instrumental,4
89966,22,132566,Instrumental,4
89967,22,132567,Instrumental,4
89968,22,132568,Instrumental,4
89983,9,132589,Experimental,1
90050,18,132675,Instrumental,4
90052,18,132677,Instrumental,4
90053,18,132678,Instrumental,4
90054,18,132679,Instrumental,4
90148,3,132773,Electronic,0
90149,3,132774,Electronic,0
90150,3,132775,Electronic,0
90153,18,132778,Pop,6
90154,18,132779,Pop,6
90156,18,132781,Pop,6
90159,18,132784,Pop,6
90161,18,132786,Pop,6
90162,18,132787,Pop,6
90163,18,132788,Pop,6
90164,18,132789,Pop,6
90165,18,132790,Pop,6
90166,18,132791,Pop,6
90167,18,132792,Pop,6
90168,18,132793,Pop,6
90169,18,132794,Pop,6
90170,18,132795,Pop,6
90283,8,132914,Rock,7
90323,12,132954,Hip-Hop,3
90330,12,132961,Hip-Hop,3
90331,12,132962,Hip-Hop,3
90332,12,132963,Hip-Hop,3
90333,12,132964,Hip-Hop,3
90334,12,132965,Hip-Hop,3
90384,16,133015,Electronic,0
90385,16,133016,Electronic,0
90388,16,133019,Electronic,0
90389,16,133020,Electronic,0
90391,16,133022,Electronic,0
90392,16,133023,Electronic,0
90393,16,133024,Electronic,0
90394,16,133025,Electronic,0
90395,16,133026,Electronic,0
90396,16,133027,Electronic,0
90397,16,133028,Electronic,0
90398,16,133029,Electronic,0
90450,19,133100,Instrumental,4
90451,1,133102,Instrumental,4
90590,5,133272,Rock,7
90591,5,133273,Rock,7
90592,5,133274,Rock,7
90593,5,133275,Rock,7
90594,5,133276,Rock,7
90609,41,133293,Experimental,1
90610,41,133294,Experimental,1
90613,41,133297,Experimental,1
90648,41,133332,Experimental,1
90649,41,133333,Experimental,1
90741,10,133431,Instrumental,4
90742,10,133432,Instrumental,4
90743,10,133433,Instrumental,4
90744,10,133434,Instrumental,4
90745,10,133435,Instrumental,4
90746,10,133436,Instrumental,4
90747,10,133437,Instrumental,4
90748,10,133438,Instrumental,4
90749,10,133439,Instrumental,4
90750,10,133440,Instrumental,4
90751,19,133441,Instrumental,4
90752,19,133442,Instrumental,4
90753,19,133443,Instrumental,4
90754,19,133444,Instrumental,4
90755,19,133445,Instrumental,4
90756,19,133446,Instrumental,4
90757,19,133447,Instrumental,4
90758,19,133448,Instrumental,4
90759,19,133449,Instrumental,4
90760,19,133450,Instrumental,4
90761,19,133451,Instrumental,4
90762,19,133452,Instrumental,4
90763,19,133453,Instrumental,4
90764,19,133454,Instrumental,4
90765,19,133455,Instrumental,4
90766,19,133456,Instrumental,4
90767,19,133457,Instrumental,4
90769,19,133459,Instrumental,4
90787,10,133479,Rock,7
90840,47,133535,Instrumental,4
90842,47,133537,Instrumental,4
90843,47,133538,Instrumental,4
90849,47,133544,Instrumental,4
90850,47,133545,Instrumental,4
90851,47,133546,Instrumental,4
90855,47,133551,Instrumental,4
90857,47,133553,Instrumental,4
90864,47,133560,Instrumental,4
90865,47,133561,Instrumental,4
90866,47,133562,Instrumental,4
90867,47,133563,Instrumental,4
90868,47,133564,Instrumental,4
90871,47,133567,Instrumental,4
90875,47,133571,Instrumental,4
90876,47,133572,Instrumental,4
90877,47,133573,Instrumental,4
90878,47,133574,Instrumental,4
90880,47,133576,Instrumental,4
90883,47,133579,Instrumental,4
90884,47,133580,Instrumental,4
90933,9,133632,Rock,7
90939,2,133638,Folk,2
90940,2,133639,Folk,2
90972,2,133681,Instrumental,4
90993,6,133729,Rock,7
90995,6,133731,Rock,7
91019,21,133770,Experimental,1
91020,1,133772,Rock,7
91027,2,133780,Folk,2
91028,2,133781,Folk,2
91035,16,133788,Folk,2
91040,16,133793,Folk,2
91045,16,133798,Folk,2
91049,16,133802,Folk,2
91050,16,133803,Folk,2
91080,4,133833,Rock,7
91082,4,133835,International,5
91083,4,133836,International,5
91084,4,133837,International,5
91085,4,133838,International,5
91135,8,133916,Experimental,1
91144,10,133942,Instrumental,4
91145,10,133943,Instrumental,4
91168,12,133967,Instrumental,4
91169,12,133968,Instrumental,4
91170,12,133969,Instrumental,4
91171,12,133970,Instrumental,4
91172,12,133971,Instrumental,4
91173,12,133972,Instrumental,4
91174,12,133973,Instrumental,4
91175,12,133974,Instrumental,4
91176,12,133975,Instrumental,4
91177,12,133976,Instrumental,4
91178,12,133977,Instrumental,4
91179,12,133978,Instrumental,4
91229,12,134034,Rock,7
91247,7,134052,Electronic,0
91248,7,134053,Electronic,0
91249,7,134054,Electronic,0
91262,13,134073,Folk,2
91266,13,134077,Folk,2
91273,13,134084,Folk,2
91283,1,134094,Experimental,1
91522,14,134359,Electronic,0
91533,42,134384,Pop,6
91534,42,134385,Pop,6
91535,42,134388,Pop,6
91536,42,134389,Pop,6
91553,11,134443,Instrumental,4
91554,11,134444,Instrumental,4
91555,11,134445,Instrumental,4
91556,3,134446,Electronic,0
91557,3,134447,Electronic,0
91558,3,134448,Electronic,0
91559,11,134449,Instrumental,4
91560,11,134452,Instrumental,4
91561,11,134453,Instrumental,4
91562,11,134454,Instrumental,4
91563,11,134455,Instrumental,4
91572,2,134486,Pop,6
91595,2,134509,Hip-Hop,3
91596,2,134510,Hip-Hop,3
91647,18,134580,Instrumental,4
91653,18,134586,Instrumental,4
91660,6,134594,Rock,7
91676,1,134610,Hip-Hop,3
91695,13,134631,Experimental,1
91707,21,134643,Experimental,1
91826,8,134790,Instrumental,4
91827,8,134791,Instrumental,4
91828,8,134792,Instrumental,4
91829,8,134793,Instrumental,4
91830,8,134794,Instrumental,4
91831,8,134795,Instrumental,4
91832,8,134796,Instrumental,4
91833,8,134797,Instrumental,4
91835,2,134801,Electronic,0
91848,6,134823,Hip-Hop,3
91849,6,134824,Hip-Hop,3
91850,6,134825,Hip-Hop,3
91851,6,134826,Hip-Hop,3
91852,6,134827,Hip-Hop,3
91907,14,134918,International,5
91908,14,134919,International,5
91910,14,134922,International,5
91911,14,134923,International,5
91914,15,134928,International,5
91915,15,134929,International,5
91916,15,134930,International,5
91917,15,134931,International,5
91918,15,134932,International,5
91919,15,134933,International,5
91920,15,134934,International,5
91921,15,134935,International,5
91922,15,134936,International,5
91923,15,134937,International,5
91924,15,134938,International,5
91925,15,134939,International,5
91926,15,134940,International,5
91927,15,134941,International,5
91928,15,134942,International,5
91929,14,134943,International,5
91933,14,134947,International,5
91934,14,134948,International,5
91935,14,134949,International,5
91936,14,134950,International,5
91937,14,134951,International,5
91938,14,134952,International,5
91941,11,134956,International,5
91944,11,134959,International,5
91947,11,134962,International,5
91963,8,134979,Folk,2
91965,8,134981,Folk,2
91989,6,135010,Folk,2
91995,9,135028,Folk,2
92006,8,135039,Folk,2
92010,8,135043,Folk,2
92011,8,135044,Folk,2
92013,9,135054,Experimental,1
92022,6,135089,Experimental,1
92024,6,135091,Experimental,1
92025,6,135092,Experimental,1
92107,11,135219,International,5
92108,11,135220,International,5
92109,11,135221,International,5
92110,11,135222,International,5
92111,11,135223,International,5
92112,11,135224,International,5
92113,11,135225,International,5
92114,11,135226,International,5
92115,11,135227,International,5
92116,11,135228,International,5
92117,11,135229,International,5
92158,8,135336,Pop,6
92159,8,135337,Pop,6
92160,8,135338,Pop,6
92161,8,135339,Pop,6
92162,8,135340,Pop,6
92163,8,135341,Pop,6
92164,8,135342,Pop,6
92181,13,135363,Rock,7
92182,13,135364,Rock,7
92183,13,135365,Rock,7
92186,13,135368,Rock,7
92187,13,135369,Rock,7
92188,13,135370,Rock,7
92189,13,135371,Rock,7
92190,13,135372,Rock,7
92191,13,135373,Rock,7
92192,13,135374,Rock,7
92193,13,135375,Rock,7
92520,5,135986,Electronic,0
92523,5,135989,Electronic,0
92524,5,135990,Electronic,0
92585,7,136054,Rock,7
92617,4,136091,Rock,7
92620,4,136094,Rock,7
92658,7,136134,Folk,2
92661,7,136137,Folk,2
92662,7,136138,Folk,2
92765,3,136275,Rock,7
92766,19,136276,Instrumental,4
92777,21,136320,Electronic,0
92778,21,136321,Electronic,0
92779,21,136322,Electronic,0
92780,21,136323,Electronic,0
92781,21,136324,Electronic,0
92785,8,136331,Instrumental,4
92835,5,136404,Rock,7
92850,21,136424,Electronic,0
92865,16,136449,Hip-Hop,3
92876,5,136465,Hip-Hop,3
92877,5,136466,Hip-Hop,3
92878,5,136467,Hip-Hop,3
92879,5,136468,Hip-Hop,3
92880,5,136469,Hip-Hop,3
93084,5,136705,Rock,7
93085,5,136706,Rock,7
93086,5,136707,Rock,7
93087,5,136708,Rock,7
93088,5,136709,Rock,7
93273,6,136928,Experimental,1
93334,2,136994,International,5
93335,2,136995,International,5
93368,6,137054,Electronic,0
93460,7,137151,Electronic,0
93461,7,137152,Electronic,0
93474,11,137166,Instrumental,4
93475,11,137167,Instrumental,4
93476,11,137168,Instrumental,4
93477,11,137169,Instrumental,4
93478,11,137170,Instrumental,4
93479,11,137171,Instrumental,4
93480,11,137172,Instrumental,4
93481,11,137173,Instrumental,4
93482,11,137174,Instrumental,4
93483,11,137175,Instrumental,4
93484,11,137176,Instrumental,4
93506,17,137211,Rock,7
93507,17,137212,Rock,7
93508,17,137213,Rock,7
93509,17,137214,Rock,7
93615,1,137356,Rock,7
93661,10,137417,Rock,7
93662,10,137418,Rock,7
93663,10,137419,Rock,7
93667,10,137423,Rock,7
93668,10,137424,Rock,7
93669,10,137425,Rock,7
93670,10,137426,Rock,7
93706,3,137462,Electronic,0
93707,3,137463,Electronic,0
93723,14,137484,Experimental,1
93735,17,137500,Experimental,1
93774,11,137551,Experimental,1
93784,10,137561,Experimental,1
93786,10,137563,Experimental,1
93790,8,137567,Rock,7
93816,17,137593,Rock,7
93828,7,137605,Rock,7
93847,9,137624,Rock,7
93849,9,137627,Rock,7
93851,9,137630,Rock,7
93852,9,137631,Rock,7
93853,9,137632,Rock,7
93924,11,137715,Rock,7
93925,11,137716,Rock,7
93926,11,137717,Rock,7
93928,11,137719,Rock,7
93929,11,137720,Rock,7
93930,11,137721,Rock,7
93931,11,137722,Rock,7
93932,11,137723,Rock,7
93933,11,137724,Rock,7
93934,11,137725,Rock,7
93949,17,137740,Rock,7
94082,13,137895,Hip-Hop,3
94083,13,137896,Hip-Hop,3
94085,13,137898,Hip-Hop,3
